,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
20497,1,0,3.5,13,29,14,373,100.0,9062
20498,1,0,3.4,29,0,27,1818,750.0,9062
20499,1,0,3.6,43,29,27,934,600.0,9062
20500,1,0,3.7,17,32,78,1264,200.0,9062
20501,1,0,2.6,33,0,27,2080,500.0,1242
20502,1,0,3.1,30,0,78,1859,500.0,9062
20503,1,0,0.0,0,0,78,403,300.0,9062
20504,1,0,0.0,0,0,92,1818,450.0,8893
20505,1,1,3.7,36,32,27,937,650.0,3496
20506,1,0,3.7,24,47,19,577,550.0,9062
20507,1,0,3.1,22,32,78,1254,400.0,7601
20508,1,1,4.1,1697,45,27,1892,1200.0,8206
20509,1,0,3.6,16,29,92,1462,500.0,9062
20510,1,0,3.4,8,32,6,1194,550.0,2902
20511,1,0,3.3,26,0,78,905,300.0,3662
20512,1,0,3.8,431,45,46,1192,800.0,9062
20513,1,0,3.5,34,47,27,2123,650.0,9062
20514,0,0,3.0,25,32,78,2553,300.0,9062
20515,1,0,3.4,4,80,39,1496,450.0,9062
20516,1,0,0.0,0,22,39,1818,800.0,7414
20517,1,0,3.2,8,42,39,527,300.0,9062
20518,1,0,3.5,7,22,78,2620,100.0,4126
20519,1,0,0.0,0,10,40,1489,150.0,3455
20520,0,0,3.9,34,45,88,1753,150.0,9062
20521,0,1,4.2,1197,29,33,1530,1200.0,9062
20522,0,0,3.1,30,1,8,905,1000.0,9062
20523,0,0,3.0,98,1,8,1892,800.0,9062
20524,1,0,3.4,19,1,78,2547,200.0,9062
20525,1,0,0.0,0,90,78,1818,400.0,9062
20526,1,0,3.5,11,29,78,905,300.0,9062
20527,0,0,0.0,0,3,78,2009,300.0,9062
20528,1,0,3.6,11,32,78,1387,200.0,4054
20529,1,0,3.8,75,32,78,1641,300.0,1260
20530,1,0,3.2,9,32,78,1892,400.0,9062
20531,1,0,0.0,0,32,88,1756,200.0,7355
20532,1,0,0.0,0,32,27,1930,600.0,9062
20533,1,0,4.3,1899,45,40,1192,400.0,9062
20534,1,0,3.9,128,45,40,1496,200.0,5969
20535,1,0,3.5,16,45,78,918,200.0,2732
20536,1,1,0.0,0,29,27,1063,800.0,5891
20537,1,0,4.1,957,29,27,2598,600.0,251
20538,0,1,4.1,1453,29,19,636,800.0,9062
20539,1,0,0.0,0,3,27,1734,800.0,1239
20540,0,0,4.2,256,1,27,1556,800.0,9062
20541,0,0,4.0,1048,1,78,1533,450.0,9062
20542,0,0,4.2,251,29,40,1496,200.0,9062
20543,1,0,0.0,0,29,78,1331,700.0,3071
20544,0,0,3.5,12,25,39,2200,200.0,9062
20545,0,0,3.9,48,4,0,271,200.0,9062
20546,1,0,3.6,16,29,27,2455,400.0,3719
20547,0,0,3.1,97,29,27,810,650.0,9062
20548,1,0,3.3,4,3,78,2534,400.0,4273
20549,0,0,0.0,0,0,78,1818,100.0,9062
20550,0,0,3.5,17,0,78,1892,200.0,9062
20551,0,0,0.0,0,0,78,1616,150.0,9062
20552,0,0,3.0,29,90,78,1830,400.0,9062
20553,0,0,0.0,0,29,39,1007,700.0,9062
20554,0,0,0.0,0,29,78,2553,250.0,9062
20555,0,0,0.0,0,3,53,1217,200.0,9062
20556,0,0,0.0,0,0,78,2200,300.0,9062
20557,0,0,3.0,16,90,78,2623,200.0,9062
20558,0,0,0.0,0,29,78,1271,600.0,9062
20559,0,0,3.7,104,0,27,77,700.0,9062
20560,1,0,0.0,0,67,78,2113,250.0,1001
20561,0,0,3.8,69,3,20,598,700.0,9062
20562,0,0,3.4,6,29,40,1489,200.0,9062
20563,0,0,3.8,39,1,78,2495,350.0,9062
20564,0,0,0.0,0,3,53,1595,500.0,9062
20565,0,0,0.0,0,0,92,2568,300.0,9062
20566,0,0,3.8,87,0,78,1254,250.0,9062
20567,0,0,3.9,56,29,0,271,350.0,9062
20568,0,0,0.0,0,0,78,2623,150.0,9062
20569,0,0,0.0,0,4,0,271,300.0,9062
20570,0,0,3.6,15,90,78,2553,300.0,9062
20571,0,0,0.0,0,29,78,2455,300.0,9062
20572,0,0,3.3,9,29,53,1737,400.0,9062
20573,0,0,3.2,63,29,6,289,600.0,9062
20574,0,0,0.0,0,0,78,2009,200.0,9062
20575,0,0,3.2,8,29,78,1818,300.0,9062
20576,0,0,3.5,134,29,27,1892,650.0,9062
20577,0,0,0.0,0,0,78,1892,300.0,9062
20578,0,0,0.0,0,29,78,2455,150.0,9062
20579,0,0,3.7,44,29,40,271,200.0,9062
20580,0,0,3.7,65,1,78,1380,300.0,9062
20581,0,0,2.9,27,29,6,260,400.0,9062
20582,0,0,3.2,4,3,88,1746,150.0,9062
20583,0,0,0.0,0,3,53,2435,600.0,9062
20584,0,0,0.0,0,3,78,2553,250.0,9062
20585,0,0,0.0,0,29,78,2181,500.0,9062
20586,0,0,0.0,0,29,78,1387,150.0,9062
20587,0,0,0.0,0,29,78,2638,250.0,9062
20588,0,0,0.0,0,29,78,2280,250.0,9062
20589,0,0,0.0,0,29,92,1254,300.0,9062
20590,0,0,0.0,0,0,78,2455,120.0,9062
20591,0,0,0.0,0,3,19,722,400.0,9062
20592,0,0,0.0,0,0,78,2455,150.0,9062
20593,0,0,0.0,0,4,78,1340,250.0,9062
20594,0,0,2.8,127,0,78,1366,300.0,9062
20595,0,0,3.6,30,29,27,2009,450.0,9062
20596,0,0,3.6,14,29,0,271,300.0,9062
20597,0,0,3.8,149,4,78,1380,150.0,9062
20598,0,0,0.0,0,3,78,445,100.0,9062
20599,0,0,0.0,0,0,0,271,300.0,9062
20600,0,0,0.0,0,0,39,260,200.0,9062
20601,0,0,0.0,0,29,0,260,500.0,9062
20602,0,0,0.0,0,29,27,1818,600.0,9062
20603,0,0,0.0,0,29,92,271,250.0,9062
20604,0,0,0.0,0,0,78,121,300.0,9062
20605,0,0,0.0,0,0,78,2076,500.0,9062
20606,1,0,3.4,5,0,78,2501,300.0,7258
20607,0,0,0.0,0,0,78,1818,300.0,9062
20608,0,0,0.0,0,29,39,1007,500.0,9062
20609,0,0,0.0,0,22,39,1892,300.0,9062
20610,0,0,0.0,0,41,19,577,400.0,9062
20611,0,0,0.0,0,29,78,2553,150.0,9062
20612,0,0,2.3,176,29,27,1818,450.0,9062
20613,0,0,3.4,9,0,88,1743,300.0,9062
20614,0,0,3.6,14,80,39,1456,300.0,9062
20615,0,0,3.2,11,0,19,722,500.0,9062
20616,0,0,3.5,42,0,78,2023,400.0,9062
20617,0,0,0.0,0,0,27,2240,500.0,9062
20618,0,0,3.1,9,0,78,1818,350.0,9062
20619,0,0,3.3,4,3,53,920,400.0,9062
20620,0,0,3.1,53,0,27,1972,600.0,9062
20621,0,0,3.5,15,0,78,1892,200.0,9062
20622,0,0,3.5,15,29,39,2200,400.0,9062
20623,0,0,3.6,22,0,19,706,500.0,9062
20624,0,0,3.6,38,0,78,1946,250.0,9062
20625,0,0,3.6,25,29,27,1848,550.0,9062
20626,0,0,3.5,31,0,78,2071,300.0,9062
20627,0,0,0.0,0,29,78,2547,300.0,9062
20628,0,0,3.2,4,29,27,1982,600.0,9062
20629,0,0,3.6,34,0,78,1559,650.0,9062
20630,0,0,3.5,14,0,78,1333,300.0,9062
20631,0,0,3.2,6,4,17,389,100.0,9062
20632,0,0,3.4,5,0,78,1616,300.0,9062
20633,0,0,0.0,0,29,92,827,500.0,9062
20634,0,0,0.0,0,1,92,2403,200.0,9062
20635,1,0,3.2,4,29,59,997,200.0,9062
20636,0,0,0.0,0,29,78,1254,250.0,9062
20637,0,0,3.5,13,0,78,1951,300.0,9062
20638,0,0,3.2,6,0,78,2073,250.0,9062
20639,0,0,3.2,13,90,92,2553,300.0,9062
20640,0,0,3.1,6,0,78,1892,400.0,9062
20641,0,0,0.0,0,4,0,271,650.0,9062
20642,0,0,2.9,25,1,40,1496,200.0,9062
20643,0,0,0.0,0,3,78,2455,200.0,9062
20644,0,0,0.0,0,0,78,2484,350.0,9062
20645,0,0,0.0,0,29,92,403,250.0,9062
20646,0,0,0.0,0,29,0,260,350.0,9062
20647,0,0,0.0,0,0,92,1192,400.0,9062
20648,0,0,0.0,0,29,78,1660,300.0,9062
20649,0,0,0.0,0,29,27,2455,500.0,9062
20650,0,0,0.0,0,29,92,403,400.0,9062
20651,0,0,0.0,0,29,78,1874,300.0,9062
20652,0,0,0.0,0,0,17,390,300.0,9062
20653,0,0,3.5,13,29,78,1892,500.0,9062
20654,0,0,3.1,6,29,39,1818,350.0,9062
20655,0,0,3.5,8,0,27,1830,700.0,9062
20656,0,0,3.4,16,90,27,1915,600.0,9062
20657,0,0,0.0,0,29,0,281,600.0,9062
20658,0,0,0.0,0,29,39,1892,300.0,9062
20659,0,0,0.0,0,29,92,1436,300.0,9062
20660,0,0,0.0,0,0,78,1659,300.0,9062
20661,0,0,0.0,0,29,78,2495,300.0,9062
20662,0,0,0.0,0,29,78,1892,600.0,9062
20663,0,0,0.0,0,90,78,55,400.0,9062
20664,0,0,0.0,0,90,78,1333,300.0,9062
20665,0,0,0.0,0,0,78,2218,250.0,9062
20666,0,0,0.0,0,0,78,2484,150.0,9062
20667,0,0,3.3,4,3,53,2620,200.0,9062
20668,0,0,0.0,0,4,78,1272,350.0,9062
20669,0,0,3.3,6,29,78,193,300.0,9062
20670,0,0,3.3,10,0,92,190,600.0,9062
20671,0,0,3.8,30,0,78,898,300.0,9062
20672,0,0,0.0,0,29,14,1580,200.0,9062
20673,0,0,3.6,36,4,27,1892,900.0,9062
20674,0,0,3.1,17,0,78,1892,400.0,9062
20675,0,0,3.8,63,0,19,577,500.0,9062
20676,0,0,3.3,6,0,78,1668,250.0,9062
20677,0,0,3.5,21,0,78,403,200.0,9062
20678,0,0,0.0,0,32,78,2455,150.0,9062
20679,1,0,0.0,0,45,78,1264,150.0,9062
20680,1,0,0.0,0,0,39,2351,300.0,9062
20681,1,0,0.0,0,29,39,1818,500.0,9062
20682,1,1,4.4,2496,3,73,2100,900.0,9062
20683,1,0,3.8,50,0,78,1352,250.0,9062
20684,0,0,0.0,0,0,78,1658,300.0,9062
20685,0,0,3.2,6,32,78,2455,400.0,9062
20686,1,0,3.5,41,80,58,2324,400.0,6290
20687,0,0,0.0,0,0,92,954,250.0,9062
20688,0,0,2.7,16,45,14,343,300.0,9062
20689,1,0,3.2,13,0,78,403,300.0,9062
20690,1,0,4.0,152,45,17,359,350.0,9062
20691,1,0,0.0,0,0,78,834,400.0,9062
20692,1,0,0.0,0,1,78,2455,200.0,9062
20693,1,0,3.1,28,0,14,366,250.0,4195
20694,1,0,3.8,110,32,27,1892,500.0,5906
20695,1,0,3.6,70,29,27,905,600.0,5923
20696,1,0,3.0,38,3,27,1872,550.0,9062
20697,1,0,3.5,17,0,78,1892,300.0,5000
20698,0,0,0.0,0,0,78,2200,250.0,9062
20699,1,0,3.7,43,29,27,2553,450.0,9062
20700,0,0,3.9,194,29,27,2553,400.0,9062
20701,0,0,3.8,59,1,27,1892,750.0,9062
20702,1,0,3.9,44,45,78,2694,500.0,9062
20703,1,0,3.5,12,0,14,389,150.0,9062
20704,0,0,2.9,4,29,78,1859,300.0,9062
20705,0,0,0.0,0,44,39,814,200.0,9062
20706,1,0,3.8,172,45,27,2218,400.0,7948
20707,0,0,3.8,33,48,27,1818,300.0,9062
20708,1,0,0.0,0,29,39,1818,500.0,9062
20709,0,0,0.0,0,29,39,1909,600.0,9062
20710,1,0,3.6,24,0,92,403,400.0,9062
20711,1,0,2.6,16,0,92,1254,400.0,6979
20712,1,0,0.0,0,0,19,577,500.0,9062
20713,1,0,3.6,22,0,27,55,600.0,9062
20714,1,0,3.2,9,0,92,403,300.0,9062
20715,1,0,0.0,0,29,39,1779,600.0,9062
20716,1,0,0.0,0,29,39,403,500.0,9062
20717,0,0,0.0,0,29,39,814,600.0,9062
20718,1,0,0.0,0,0,39,2071,500.0,9062
20719,1,0,0.0,0,0,27,93,700.0,9062
20720,1,0,3.5,9,0,78,2466,300.0,9062
20721,1,0,0.0,0,0,78,1946,350.0,427
20722,1,0,2.9,20,47,39,487,600.0,9062
20723,1,0,0.0,0,56,40,1217,200.0,9062
20724,1,0,0.0,0,0,78,403,300.0,9062
20725,1,0,3.0,39,0,78,1892,400.0,1903
20726,1,0,3.4,8,0,78,1254,150.0,9062
20727,0,0,3.3,7,3,78,1632,300.0,9062
20728,1,0,3.3,4,4,78,2351,100.0,9062
20729,1,0,3.3,34,0,78,1007,500.0,9062
20730,1,0,3.5,17,0,92,1818,300.0,9062
20731,1,0,3.9,20,32,78,2086,800.0,9062
20732,1,0,2.9,7,0,19,684,400.0,6152
20733,0,0,0.0,0,29,78,662,300.0,9062
20734,0,1,4.2,657,32,22,677,800.0,9062
20735,0,0,4.5,208,32,40,1496,400.0,9062
20736,1,0,3.9,74,32,27,199,800.0,5966
20737,0,0,4.3,142,32,90,1754,200.0,9062
20738,1,0,4.0,1782,32,78,2256,200.0,62
20739,0,0,4.4,369,32,40,1491,200.0,9062
20740,1,0,4.4,827,32,40,1496,400.0,8162
20741,1,0,4.3,661,32,40,271,500.0,2817
20742,0,0,4.1,227,32,19,787,800.0,9062
20743,0,0,4.2,245,32,40,260,400.0,9062
20744,0,0,4.2,822,32,14,352,250.0,9062
20745,1,0,4.4,360,32,40,1198,400.0,3140
20746,0,0,4.2,128,32,39,1194,400.0,9062
20747,1,0,4.0,150,32,40,1499,400.0,539
20748,0,0,3.9,56,32,40,1224,200.0,9062
20749,1,1,3.8,363,32,27,495,600.0,8722
20750,1,0,4.2,95,32,16,352,400.0,765
20751,1,0,3.8,151,32,40,1198,350.0,1089
20752,1,0,4.1,439,32,40,1493,500.0,4719
20753,0,0,4.1,109,32,19,696,700.0,9062
20754,1,0,3.8,32,32,88,1224,250.0,9062
20755,1,0,3.5,56,32,40,1498,400.0,1324
20756,1,0,3.7,47,32,82,1315,400.0,2427
20757,1,0,4.0,253,32,40,1198,300.0,6235
20758,1,0,2.9,23,32,88,1743,250.0,9062
20759,1,0,3.7,28,32,6,287,200.0,6063
20760,1,0,0.0,0,32,0,271,500.0,9062
20761,1,0,4.0,37,32,6,281,400.0,9062
20762,1,0,3.9,211,32,16,1203,400.0,7103
20763,1,0,4.1,193,32,40,1217,300.0,9062
20764,0,0,3.8,20,32,19,608,400.0,9062
20765,1,0,3.4,8,32,6,1194,550.0,9062
20766,1,0,4.1,210,32,42,352,150.0,9062
20767,0,0,3.7,15,32,78,2646,100.0,9062
20768,0,0,3.7,44,32,0,260,200.0,9062
20769,0,0,0.0,0,32,0,281,500.0,9062
20770,1,0,3.7,42,32,40,1217,400.0,9062
20771,1,0,4.0,129,32,40,1192,300.0,9062
20772,0,0,4.1,201,32,78,2620,250.0,9062
20773,0,0,3.9,15,32,90,1756,100.0,9062
20774,1,0,4.2,251,32,40,1198,300.0,9062
20775,1,0,0.0,0,32,0,260,150.0,9062
20776,0,0,3.6,31,32,0,281,250.0,9062
20777,0,0,4.1,60,32,40,1496,200.0,9062
20778,1,0,3.6,25,32,40,1496,250.0,9062
20779,1,0,4.2,450,32,19,611,400.0,9062
20780,0,0,4.0,147,32,40,1192,400.0,9062
20781,0,0,3.8,32,32,6,271,400.0,9062
20782,1,0,3.9,148,32,78,1756,400.0,9062
20783,1,0,3.9,84,32,88,1756,400.0,9062
20784,1,0,3.2,12,32,40,1225,200.0,9062
20785,0,0,2.9,10,32,88,1760,150.0,9062
20786,0,0,3.0,18,32,90,1756,200.0,9062
20787,0,0,0.0,0,32,88,1756,200.0,9062
20788,0,0,0.0,0,32,88,1743,100.0,9062
20789,1,0,3.8,18,32,40,1217,150.0,9062
20790,0,0,3.5,9,32,40,1194,250.0,9062
20791,0,0,0.0,0,32,91,1745,200.0,9062
20792,0,0,0.0,0,32,17,356,150.0,9062
20793,1,0,0.0,0,32,0,271,350.0,9062
20794,0,0,0.0,0,32,7,302,200.0,9062
20795,1,0,3.6,11,32,78,1387,200.0,9062
20796,0,0,3.4,20,32,0,260,400.0,9062
20797,0,0,0.0,0,32,0,271,350.0,9062
20798,0,0,0.0,0,32,88,1743,250.0,9062
20799,0,0,3.3,4,32,91,271,500.0,9062
20800,1,0,0.0,0,32,0,271,350.0,9062
20801,0,0,0.0,0,32,0,271,400.0,9062
20802,0,0,0.0,0,32,78,1288,250.0,9062
20803,1,0,3.5,35,32,40,1489,300.0,9062
20804,1,0,4.1,205,32,40,1496,300.0,9062
20805,0,0,3.7,26,32,40,1192,300.0,9062
20806,0,0,3.6,13,32,39,296,400.0,9062
20807,0,0,0.0,0,32,0,260,300.0,9062
20808,0,0,3.3,6,32,0,271,350.0,9062
20809,0,0,3.9,16,32,40,1496,200.0,9062
20810,0,0,0.0,0,32,1,307,100.0,9062
20811,0,0,3.6,10,32,40,1217,200.0,9062
20812,0,0,0.0,0,32,91,1192,350.0,9062
20813,0,0,3.5,7,32,19,706,900.0,9062
20814,0,0,0.0,0,32,0,260,500.0,9062
20815,0,0,0.0,0,32,0,281,300.0,9062
20816,1,1,4.1,459,29,27,1095,700.0,3019
20817,1,0,4.1,55,29,19,789,600.0,8018
20818,1,0,3.8,10,0,0,272,450.0,3790
20819,0,0,4.4,358,1,88,1743,150.0,9062
20820,1,1,4.2,239,29,29,597,600.0,1353
20821,0,0,4.1,338,0,0,271,500.0,9062
20822,1,0,4.0,38,1,40,1489,150.0,3248
20823,1,0,4.3,865,1,40,1217,500.0,5879
20824,0,0,3.9,48,4,0,271,200.0,9062
20825,0,0,4.0,160,0,87,2646,150.0,9062
20826,1,0,3.8,51,29,39,271,500.0,2880
20827,1,0,3.6,18,3,40,1206,900.0,1414
20828,1,0,4.2,171,29,19,610,600.0,5539
20829,0,0,0.0,0,29,0,260,200.0,9062
20830,1,0,4.0,41,3,53,715,400.0,1077
20831,1,0,3.9,181,29,40,1192,400.0,2833
20832,1,0,4.0,131,0,40,1489,230.0,9062
20833,0,0,4.1,523,29,19,668,550.0,9062
20834,1,0,3.5,221,0,90,1752,400.0,9062
20835,1,0,3.9,48,29,88,1756,100.0,628
20836,1,0,3.9,153,29,53,696,400.0,2955
20837,0,0,3.4,8,29,40,260,350.0,9062
20838,0,0,0.0,0,3,53,1217,200.0,9062
20839,1,0,3.8,145,1,19,839,700.0,6732
20840,1,0,4.0,204,0,20,598,500.0,9062
20841,0,0,4.0,321,29,40,1198,500.0,9062
20842,0,0,3.8,69,3,20,598,700.0,9062
20843,0,0,3.4,6,29,40,1489,200.0,9062
20844,1,0,0.0,0,0,0,271,300.0,9062
20845,0,0,3.9,41,0,6,306,200.0,9062
20846,1,0,3.9,102,3,40,1496,400.0,651
20847,0,0,3.9,56,29,0,271,350.0,9062
20848,0,0,0.0,0,4,0,271,300.0,9062
20849,0,0,0.0,0,0,40,1489,200.0,9062
20850,1,0,3.9,42,29,40,1756,250.0,5122
20851,0,0,3.2,63,29,6,289,600.0,9062
20852,1,0,3.7,17,29,40,1217,350.0,7662
20853,1,0,3.2,34,29,78,1756,150.0,3887
20854,0,0,0.0,0,29,46,1500,200.0,9062
20855,0,0,3.6,41,29,35,2544,400.0,9062
20856,1,0,3.6,34,29,40,1496,300.0,3453
20857,1,0,3.7,47,0,40,1491,200.0,9062
20858,0,0,3.7,44,29,40,271,200.0,9062
20859,0,0,2.9,27,29,6,260,400.0,9062
20860,0,0,2.9,231,29,40,1222,800.0,9062
20861,0,0,3.2,4,3,88,1746,150.0,9062
20862,1,0,3.7,60,29,14,354,400.0,9062
20863,1,0,4.1,91,29,0,271,500.0,9062
20864,1,0,3.9,70,1,40,1317,400.0,871
20865,0,0,3.7,118,0,40,1496,300.0,9062
20866,0,0,3.3,6,29,78,1313,500.0,9062
20867,0,0,3.6,14,29,0,271,300.0,9062
20868,0,0,0.0,0,0,6,281,200.0,9062
20869,0,0,0.0,0,3,40,1192,300.0,9062
20870,0,0,0.0,0,0,0,271,300.0,9062
20871,0,0,0.0,0,29,0,260,500.0,9062
20872,0,0,0.0,0,29,92,271,250.0,9062
20873,0,0,0.0,0,3,53,2351,250.0,9062
20874,0,0,0.0,0,1,88,1743,300.0,9062
20875,0,0,0.0,0,22,88,1756,250.0,9062
20876,0,0,0.0,0,41,19,577,400.0,9062
20877,0,0,0.0,0,29,78,1277,500.0,9062
20878,1,0,3.5,11,4,90,1755,200.0,9062
20879,1,0,0.0,0,3,40,260,150.0,9062
20880,0,0,3.2,10,1,40,1489,300.0,9062
20881,1,0,0.0,0,29,40,1217,200.0,9062
20882,1,0,0.0,0,4,40,343,100.0,9062
20883,0,0,3.4,9,0,88,1743,300.0,9062
20884,0,0,3.8,33,29,19,577,300.0,9062
20885,0,0,0.0,0,3,40,1217,250.0,9062
20886,0,0,3.4,30,4,40,1192,250.0,9062
20887,0,0,3.8,47,0,40,1192,200.0,9062
20888,0,0,0.0,0,0,14,352,200.0,9062
20889,0,0,0.0,0,0,88,1743,300.0,9062
20890,0,0,3.6,10,3,53,1489,400.0,9062
20891,0,0,3.3,9,29,87,2646,150.0,9062
20892,0,0,3.4,7,1,40,1496,150.0,9062
20893,0,0,0.0,0,4,0,271,650.0,9062
20894,0,0,2.9,25,1,40,1496,200.0,9062
20895,0,0,0.0,0,0,40,1217,200.0,9062
20896,0,0,0.0,0,29,0,260,350.0,9062
20897,0,0,0.0,0,0,92,1192,400.0,9062
20898,0,0,0.0,0,29,0,281,600.0,9062
20899,0,0,3.1,9,3,53,1508,250.0,9062
20900,0,0,0.0,0,90,23,701,400.0,9062
20901,0,0,3.3,11,29,40,1489,200.0,9062
20902,0,0,0.0,0,3,0,281,600.0,9062
20903,0,0,3.6,13,29,0,271,800.0,9062
20904,1,0,3.5,22,0,92,1582,150.0,6202
20905,1,0,0.0,0,3,40,272,450.0,9062
20906,0,0,0.0,0,4,0,260,150.0,9062
20907,1,1,4.3,191,32,27,1447,800.0,7672
20908,0,1,4.6,545,32,27,1988,1100.0,9062
20909,1,1,4.1,218,32,27,1037,700.0,6775
20910,0,0,0.0,2497,32,27,2466,450.0,9062
20911,1,1,4.2,2031,32,27,2200,1000.0,9062
20912,1,0,4.5,4455,32,27,487,600.0,9062
20913,1,1,4.1,1889,32,27,2142,1200.0,9062
20914,0,1,4.1,2317,32,27,1892,950.0,9062
20915,1,1,4.3,1268,32,29,1445,800.0,7231
20916,1,1,4.3,1257,32,27,2100,1000.0,9062
20917,1,1,4.1,2345,32,27,1909,1500.0,9062
20918,0,1,0.0,1251,32,28,2331,1000.0,9062
20919,1,0,4.2,78,32,27,199,800.0,7973
20920,1,1,0.0,1137,32,27,1567,1300.0,5584
20921,1,0,4.0,692,32,27,2158,650.0,2463
20922,0,0,4.2,734,32,78,2466,350.0,9062
20923,1,0,4.0,169,32,27,1818,800.0,9062
20924,1,0,4.3,2020,32,27,410,800.0,3880
20925,1,1,4.1,1082,32,27,1892,1000.0,9062
20926,1,1,4.3,891,32,27,893,1700.0,9062
20927,1,0,3.7,420,32,27,108,700.0,9062
20928,1,1,4.1,672,32,28,67,1000.0,1014
20929,0,0,4.2,714,32,19,577,500.0,9062
20930,1,1,4.1,976,32,69,2053,1500.0,6598
20931,1,0,4.1,803,32,19,707,400.0,4071
20932,1,0,4.4,4912,32,27,2174,750.0,3836
20933,0,0,4.0,339,32,27,1844,550.0,9062
20934,1,1,4.0,871,32,27,2034,900.0,9062
20935,0,0,4.0,927,32,27,57,600.0,9062
20936,1,0,4.1,620,32,27,489,750.0,7792
20937,1,1,4.1,446,32,76,1091,1200.0,6949
20938,0,1,3.8,11,32,19,722,800.0,9062
20939,1,1,4.2,743,32,19,655,800.0,374
20940,0,0,4.1,227,32,19,787,800.0,9062
20941,0,1,4.2,117,32,19,635,800.0,9062
20942,1,0,4.0,469,32,27,2568,600.0,4882
20943,1,0,3.8,245,32,27,1708,650.0,983
20944,1,1,4.0,370,32,27,2691,1200.0,5335
20945,1,0,0.0,326,32,27,2455,400.0,9062
20946,1,1,4.0,1065,32,28,1541,1200.0,7711
20947,1,0,4.5,184,32,14,396,250.0,7612
20948,0,0,0.0,285,32,27,2009,450.0,9062
20949,1,0,3.9,225,32,27,814,600.0,9062
20950,0,0,4.1,715,32,19,722,850.0,9062
20951,1,0,4.2,268,32,19,651,700.0,345
20952,1,1,3.4,215,32,73,843,1000.0,4002
20953,1,1,4.2,1919,32,19,690,800.0,8419
20954,1,0,4.6,256,32,19,608,400.0,9062
20955,0,1,3.9,371,32,27,2048,1000.0,9062
20956,1,0,0.0,131,32,19,752,650.0,8093
20957,1,1,4.2,815,32,27,1892,900.0,9062
20958,1,1,3.8,363,32,27,495,600.0,9062
20959,0,1,3.6,571,32,27,1102,800.0,9062
20960,1,1,3.6,432,32,27,1818,800.0,9062
20961,1,1,4.1,176,32,27,2555,500.0,4792
20962,0,0,4.1,110,32,19,696,700.0,9062
20963,1,0,4.0,137,32,78,2512,350.0,8474
20964,1,1,4.0,553,32,27,1546,900.0,6647
20965,1,0,0.0,16,32,27,2200,600.0,6107
20966,1,0,3.7,159,32,27,435,700.0,3667
20967,1,0,4.0,310,32,19,649,750.0,6809
20968,0,0,3.7,38,32,78,2009,350.0,9062
20969,0,0,3.8,85,32,78,1842,400.0,9062
20970,1,0,3.9,234,32,27,1565,800.0,1532
20971,1,0,3.8,233,32,27,97,600.0,9062
20972,1,0,3.8,156,32,27,2568,450.0,9062
20973,1,0,3.8,30,32,19,577,400.0,4012
20974,0,0,3.8,26,32,78,2455,200.0,9062
20975,0,0,3.9,118,32,27,1866,800.0,9062
20976,1,0,2.8,210,32,27,2570,400.0,7566
20977,1,0,3.9,145,32,27,1892,550.0,7852
20978,1,0,3.8,706,32,27,2322,750.0,7517
20979,0,1,3.7,152,32,60,1819,1350.0,9062
20980,0,0,3.6,336,32,27,1818,600.0,9062
20981,1,0,3.7,72,32,27,1915,450.0,4278
20982,1,0,3.5,80,32,27,101,750.0,382
20983,1,0,3.7,142,32,27,2469,750.0,9062
20984,1,0,0.0,0,32,19,643,700.0,2074
20985,0,1,3.8,234,32,27,1671,1000.0,9062
20986,0,0,3.8,46,32,19,577,400.0,9062
20987,1,0,3.7,582,32,27,2214,900.0,742
20988,1,0,3.9,212,32,27,1441,500.0,3508
20989,1,0,3.9,91,32,19,709,300.0,8535
20990,0,0,3.8,49,32,73,1389,1200.0,9062
20991,1,0,4.0,142,32,27,2009,550.0,9062
20992,0,1,3.7,44,32,27,1939,550.0,9062
20993,1,0,3.7,133,32,27,983,700.0,7107
20994,0,0,3.6,135,32,27,1689,600.0,9062
20995,0,0,0.0,122,32,27,1707,300.0,9062
20996,1,0,3.8,110,32,27,1892,500.0,9062
20997,1,0,4.1,450,32,19,611,400.0,9062
20998,0,0,3.7,43,32,28,2003,650.0,9062
20999,0,0,4.1,53,32,78,2455,100.0,9062
21000,1,0,0.0,283,32,27,484,800.0,9062
21001,1,1,0.0,143,32,27,1712,1000.0,9062
21002,0,1,3.8,176,32,27,1819,1350.0,9062
21003,1,1,3.9,297,32,19,621,650.0,4930
21004,1,0,3.5,90,32,27,2417,500.0,9062
21005,1,1,0.0,80,32,27,2161,700.0,9062
21006,0,0,3.0,25,32,78,2553,300.0,9062
21007,1,0,3.9,247,32,19,670,400.0,9062
21008,1,1,3.8,583,32,27,2147,1200.0,9062
21009,1,1,3.7,36,32,27,937,650.0,9062
21010,0,0,3.4,13,32,19,668,550.0,9062
21011,0,0,3.2,6,32,78,2455,400.0,9062
21012,1,0,2.5,157,32,19,594,450.0,6604
21013,0,0,2.9,177,32,27,1917,700.0,9062
21014,0,0,3.6,15,32,27,1007,1000.0,9062
21015,0,0,0.0,0,32,78,2547,250.0,9062
21016,0,0,0.0,0,32,27,1892,600.0,9062
21017,0,0,0.0,0,32,27,905,500.0,9062
21018,0,0,0.0,0,32,78,466,250.0,9062
